exchange,tradingsymbol,yahoo_symbol
NSE,MANORG-EQ,MANORG.NS
NSE,MANUFGBEES-EQ,MANUFGBEES.NS
NSE,MANUGRAPH-EQ,MANUGRAPH.NS
NSE,MANYAVAR-EQ,MANYAVAR.NS
NSE,MAPMYINDIA-EQ,MAPMYINDIA.NS
NSE,MARALOVER-EQ,MARALOVER.NS
NSE,MARATHON-EQ,MARATHON.NS
NSE,MARICO-EQ,MARICO.NS
NSE,MARINE-EQ,MARINE.NS
NSE,MARKOLINES-EQ,MARKOLINES.NS
NSE,MARKSANS-EQ,MARKSANS.NS
NSE,MARSONS-EQ,MARSONS.NS
NSE,MARUTI-EQ,MARUTI.NS
NSE,MASFIN-EQ,MASFIN.NS
NSE,MASKINVEST-EQ,MASKINVEST.NS
NSE,MASPTOP50-EQ,MASPTOP50.NS
NSE,MASTEK-EQ,MASTEK.NS
NSE,MASTERTR-EQ,MASTERTR.NS
NSE,MATRIMONY-EQ,MATRIMONY.NS
NSE,MAWANASUG-EQ,MAWANASUG.NS
NSE,MAXESTATES-EQ,MAXESTATES.NS
NSE,MAXHEALTH-EQ,MAXHEALTH.NS
NSE,MAXIND-EQ,MAXIND.NS
NSE,MAYURUNIQ-EQ,MAYURUNIQ.NS
NSE,MAZDOCK-EQ,MAZDOCK.NS
NSE,MBAPL-EQ,MBAPL.NS
NSE,MBEL-EQ,MBEL.NS
NSE,MBLINFRA-EQ,MBLINFRA.NS
NSE,MCCHRLS-B-EQ,MCCHRLS-B.NS
NSE,MCL-EQ,MCL.NS
NSE,MCLEODRUSS-EQ,MCLEODRUSS.NS
NSE,MCLOUD-EQ,MCLOUD.NS
NSE,MCX-EQ,MCX.NS
NSE,MEDANTA-EQ,MEDANTA.NS
NSE,MEDIASSIST-EQ,MEDIASSIST.NS
NSE,MEDICO-EQ,MEDICO.NS
NSE,MEDPLUS-EQ,MEDPLUS.NS
NSE,MEESHO-EQ,MEESHO.NS
NSE,MEGASTAR-EQ,MEGASTAR.NS
NSE,MEIL-EQ,MEIL.NS
NSE,MERCANTILE-EQ,MERCANTILE.NS
NSE,MERCURYEV-EQ,MERCURYEV.NS
NSE,METAL-EQ,METAL.NS
NSE,METALIETF-EQ,METALIETF.NS
NSE,METROBRAND-EQ,METROBRAND.NS
NSE,METROGLOBL-EQ,METROGLOBL.NS
NSE,METROPOLIS-EQ,METROPOLIS.NS
NSE,MFML-EQ,MFML.NS
NSE,MFSL-EQ,MFSL.NS
NSE,MGEL-EQ,MGEL.NS
NSE,MGL-EQ,MGL.NS
NSE,MHRIL-EQ,MHRIL.NS
NSE,MID150-EQ,MID150.NS
NSE,MID150BEES-EQ,MID150BEES.NS
NSE,MID150CASE-EQ,MID150CASE.NS
NSE,MIDBANKADD-EQ,MIDBANKADD.NS
NSE,MIDCAP-EQ,MIDCAP.NS
NSE,MIDCAPADD-EQ,MIDCAPADD.NS
NSE,MIDCAPBETA-EQ,MIDCAPBETA.NS
NSE,MIDCAPETF-EQ,MIDCAPETF.NS
NSE,MIDCAPIETF-EQ,MIDCAPIETF.NS
NSE,MIDHANI-EQ,MIDHANI.NS
NSE,MIDQ50ADD-EQ,MIDQ50ADD.NS
NSE,MIDSELIETF-EQ,MIDSELIETF.NS
NSE,MIDSMALL-EQ,MIDSMALL.NS
NSE,MIDWESTLTD-EQ,MIDWESTLTD.NS
NSE,MIIL-EQ,MIIL.NS
NSE,MILKYMIST-EQ,MILKYMIST.NS
NSE,MINDACORP-EQ,MINDACORP.NS
NSE,MINDTECK-EQ,MINDTECK.NS
NSE,MIRZAINT-EQ,MIRZAINT.NS
NSE,MITCON-EQ,MITCON.NS
NSE,MITTAL-EQ,MITTAL.NS
NSE,MKEXIM-EQ,MKEXIM.NS
NSE,MKPL-EQ,MKPL.NS
NSE,MLKFOOD-EQ,MLKFOOD.NS
NSE,MMFL-EQ,MMFL.NS
NSE,MMP-EQ,MMP.NS
NSE,MMTC-EQ,MMTC.NS
NSE,MMWL-EQ,MMWL.NS
NSE,MNC-EQ,MNC.NS
NSE,MOALPHA50-EQ,MOALPHA50.NS
NSE,MOBANK10-EQ,MOBANK10.NS
NSE,MOBIKWIK-EQ,MOBIKWIK.NS
NSE,MOCAPITAL-EQ,MOCAPITAL.NS
NSE,MODEFENCE-EQ,MODEFENCE.NS
NSE,MODINATUR-EQ,MODINATUR.NS
NSE,MODIRUBBER-EQ,MODIRUBBER.NS
NSE,MODIS-EQ,MODIS.NS
NSE,MODTHREAD-EQ,MODTHREAD.NS
NSE,MOENERGY-EQ,MOENERGY.NS
NSE,MOGOLD-EQ,MOGOLD.NS
NSE,MOGSEC-EQ,MOGSEC.NS
NSE,MOHEALTH-EQ,MOHEALTH.NS
NSE,MOHITE-EQ,MOHITE.NS
NSE,MOHITIND-EQ,MOHITIND.NS
NSE,MOIL-EQ,MOIL.NS
NSE,MOINFRA-EQ,MOINFRA.NS
NSE,MOIPO-EQ,MOIPO.NS
NSE,MOKSH-EQ,MOKSH.NS
NSE,MOL-EQ,MOL.NS
NSE,MOLBIO-EQ,MOLBIO.NS
NSE,MOLDTKPAC-EQ,MOLDTKPAC.NS
NSE,MOLOWVOL-EQ,MOLOWVOL.NS
NSE,MOM100-EQ,MOM100.NS
NSE,MOM30IETF-EQ,MOM30IETF.NS
NSE,MOM50-EQ,MOM50.NS
NSE,MOMENTUM-EQ,MOMENTUM.NS
NSE,MOMENTUM30-EQ,MOMENTUM30.NS
NSE,MOMENTUM50-EQ,MOMENTUM50.NS
NSE,MOMETAL-EQ,MOMETAL.NS
NSE,MOMGF-EQ,MOMGF.NS
NSE,MOMIDMTM-EQ,MOMIDMTM.NS
NSE,MOMMIDCAP-EQ,MOMMIDCAP.NS
NSE,MOMNC-EQ,MOMNC.NS
NSE,MOMOMENTUM-EQ,MOMOMENTUM.NS
NSE,MOMSBELIEF-EQ,MOMSBELIEF.NS
NSE,MON100-EQ,MON100.NS
NSE,MON50EQUAL-EQ,MON50EQUAL.NS
NSE,MONARCH-EQ,MONARCH.NS
NSE,MONEXT50-EQ,MONEXT50.NS
NSE,MONEYBOXX-EQ,MONEYBOXX.NS
NSE,MONIFTY100-EQ,MONIFTY100.NS
NSE,MONIFTY500-EQ,MONIFTY500.NS
NSE,MONQ50-EQ,MONQ50.NS
NSE,MONTECARLO-EQ,MONTECARLO.NS
NSE,MOOILGAS-EQ,MOOILGAS.NS
NSE,MOPSE-EQ,MOPSE.NS
NSE,MOQUALITY-EQ,MOQUALITY.NS
NSE,MOREALTY-EQ,MOREALTY.NS
NSE,MOREPENLAB-EQ,MOREPENLAB.NS
NSE,MOSCHIP-EQ,MOSCHIP.NS
NSE,MOSERVICE-EQ,MOSERVICE.NS
NSE,MOSILVER-EQ,MOSILVER.NS
NSE,MOSMALL250-EQ,MOSMALL250.NS
NSE,MOTHERSON-EQ,MOTHERSON.NS
NSE,MOTILALOFS-EQ,MOTILALOFS.NS
NSE,MOTISONS-EQ,MOTISONS.NS
NSE,MOTOGENFIN-EQ,MOTOGENFIN.NS
NSE,MOTOUR-EQ,MOTOUR.NS
NSE,MOVALUE-EQ,MOVALUE.NS
NSE,MPHASIS-EQ,MPHASIS.NS
NSE,MPIMANIPAL-EQ,MPIMANIPAL.NS
NSE,MPSLTD-EQ,MPSLTD.NS
NSE,MRF-EQ,MRF.NS
NSE,MRPL-EQ,MRPL.NS
NSE,MSCI360-EQ,MSCI360.NS
NSE,MSCIADD-EQ,MSCIADD.NS
NSE,MSCIINDIA-EQ,MSCIINDIA.NS
NSE,MSL-EQ,MSL.NS
NSE,MSPL-EQ,MSPL.NS
NSE,MSTCLTD-EQ,MSTCLTD.NS
NSE,MSUMI-EQ,MSUMI.NS
NSE,MTNL-EQ,MTNL.NS
NSE,MUFIN-EQ,MUFIN.NS
NSE,MUFTI-EQ,MUFTI.NS
NSE,MUKANDLTD-EQ,MUKANDLTD.NS
NSE,MUKESHB-EQ,MUKESHB.NS
NSE,MULTICAP-EQ,MULTICAP.NS
NSE,MUNJALAU-EQ,MUNJALAU.NS
NSE,MUNJALSHOW-EQ,MUNJALSHOW.NS
NSE,MURUDCERA-EQ,MURUDCERA.NS
NSE,MUTHOOTCAP-EQ,MUTHOOTCAP.NS
NSE,MUTHOOTFIN-EQ,MUTHOOTFIN.NS
NSE,MUTHOOTMF-EQ,MUTHOOTMF.NS
NSE,MVELECTRO-EQ,MVELECTRO.NS
NSE,MVGJL-EQ,MVGJL.NS
NSE,MWL-EQ,MWL.NS
NSE,N1NSETEST-EQ,N1NSETEST.NS
NSE,NACLIND-EQ,NACLIND.NS
NSE,NAGREEKCAP-EQ,NAGREEKCAP.NS
NSE,NAGREEKEXP-EQ,NAGREEKEXP.NS
NSE,NAHARCAP-EQ,NAHARCAP.NS
NSE,NAHARINDUS-EQ,NAHARINDUS.NS
NSE,NAHARPOLY-EQ,NAHARPOLY.NS
NSE,NAHARSPING-EQ,NAHARSPING.NS
NSE,NAM-INDIA-EQ,NAM-INDIA.NS
NSE,NARMADA-EQ,NARMADA.NS
NSE,NATCOPHARM-EQ,NATCOPHARM.NS
NSE,NATHBIOGEN-EQ,NATHBIOGEN.NS
NSE,NATIONALUM-EQ,NATIONALUM.NS
NSE,NATIONSTD-EQ,NATIONSTD.NS
NSE,NAUKRI-EQ,NAUKRI.NS
NSE,NAVA-EQ,NAVA.NS
NSE,NAVINFLUOR-EQ,NAVINFLUOR.NS
NSE,NAVKARCORP-EQ,NAVKARCORP.NS
NSE,NAVKARURB-EQ,NAVKARURB.NS
NSE,NAVNETEDUL-EQ,NAVNETEDUL.NS
NSE,NAZARA-EQ,NAZARA.NS
NSE,NBCC-EQ,NBCC.NS
NSE,NBIFIN-EQ,NBIFIN.NS
NSE,NCC-EQ,NCC.NS
NSE,NCLIND-EQ,NCLIND.NS
NSE,NDGL-EQ,NDGL.NS
NSE,NDL-EQ,NDL.NS
NSE,NDLVENTURE-EQ,NDLVENTURE.NS
NSE,NDRAUTO-EQ,NDRAUTO.NS
NSE,NDTV-EQ,NDTV.NS
NSE,NEAGI-EQ,NEAGI.NS
NSE,NECLIFE-EQ,NECLIFE.NS
NSE,NELCAST-EQ,NELCAST.NS
NSE,NELCO-EQ,NELCO.NS
NSE,NEOGEN-EQ,NEOGEN.NS
NSE,NEPHROPLUS-EQ,NEPHROPLUS.NS
NSE,NESCO-EQ,NESCO.NS
NSE,NESTLEIND-EQ,NESTLEIND.NS
NSE,NETF-EQ,NETF.NS
NSE,NETWEB-EQ,NETWEB.NS
NSE,NETWORK18-EQ,NETWORK18.NS
NSE,NEULANDLAB-EQ,NEULANDLAB.NS
NSE,NEWGEN-EQ,NEWGEN.NS
NSE,NEXT30ADD-EQ,NEXT30ADD.NS
NSE,NEXT50-EQ,NEXT50.NS
NSE,NEXT50ADD-EQ,NEXT50ADD.NS
NSE,NEXT50BETA-EQ,NEXT50BETA.NS
NSE,NEXT50ETF-EQ,NEXT50ETF.NS
NSE,NEXT50IETF-EQ,NEXT50IETF.NS
NSE,NEXTMEDIA-EQ,NEXTMEDIA.NS
NSE,NFL-EQ,NFL.NS
NSE,NGIL-EQ,NGIL.NS
NSE,NGLFINE-EQ,NGLFINE.NS
NSE,NH-EQ,NH.NS
NSE,NHPC-EQ,NHPC.NS
NSE,NIACL-EQ,NIACL.NS
NSE,NIBE-EQ,NIBE.NS
NSE,NIBL-EQ,NIBL.NS
NSE,NICCOPAR-EQ,NICCOPAR.NS
NSE,NIF100BEES-EQ,NIF100BEES.NS
NSE,NIF100IETF-EQ,NIF100IETF.NS
NSE,NIF500BETA-EQ,NIF500BETA.NS
NSE,NIFTY MID SELECT,NIFTY_MID_SELECT.NS
NSE,NIFTY1-EQ,NIFTY1.NS
NSE,NIFTY100EW-EQ,NIFTY100EW.NS
NSE,NIFTYADD-EQ,NIFTYADD.NS
NSE,NIFTYAXIS-EQ,NIFTYAXIS.NS
NSE,NIFTYBEES-EQ,NIFTYBEES.NS
NSE,NIFTYBETA-EQ,NIFTYBETA.NS
NSE,NIFTYBETF-EQ,NIFTYBETF.NS
NSE,NIFTYCASE-EQ,NIFTYCASE.NS
NSE,NIFTYETF-EQ,NIFTYETF.NS
NSE,NIFTYIETF-EQ,NIFTYIETF.NS
NSE,NIFTYJBLK-EQ,NIFTYJBLK.NS
NSE,NIFTYQLITY-EQ,NIFTYQLITY.NS
NSE,NIITLTD-EQ,NIITLTD.NS
NSE,NIITMTS-EQ,NIITMTS.NS
NSE,NILAINFRA-EQ,NILAINFRA.NS
NSE,NILASPACES-EQ,NILASPACES.NS
NSE,NILE-EQ,NILE.NS
NSE,NILKAMAL-EQ,NILKAMAL.NS
NSE,NIMBSPROJ-EQ,NIMBSPROJ.NS
NSE,NINSYS-EQ,NINSYS.NS
NSE,NIPPOBATRY-EQ,NIPPOBATRY.NS
NSE,NIRAJ-EQ,NIRAJ.NS
NSE,NIRLON-EQ,NIRLON.NS
NSE,NITCO-EQ,NITCO.NS
NSE,NITINSPIN-EQ,NITINSPIN.NS
NSE,NITIRAJ-EQ,NITIRAJ.NS
NSE,NITTAGELA-EQ,NITTAGELA.NS
NSE,NIVABUPA-EQ,NIVABUPA.NS
NSE,NKIND-EQ,NKIND.NS
NSE,NLCINDIA-EQ,NLCINDIA.NS
NSE,NMDC-EQ,NMDC.NS
NSE,NOCIL-EQ,NOCIL.NS
NSE,NOIDATOLL-EQ,NOIDATOLL.NS
NSE,NORBTEAEXP-EQ,NORBTEAEXP.NS
NSE,NORTHARC-EQ,NORTHARC.NS
NSE,NOVAAGRI-EQ,NOVAAGRI.NS
NSE,NOVARTIND-EQ,NOVARTIND.NS
NSE,NPBET-EQ,NPBET.NS
NSE,NPST-EQ,NPST.NS
NSE,NRAIL-EQ,NRAIL.NS
NSE,NRBBEARING-EQ,NRBBEARING.NS
NSE,NSIL-EQ,NSIL.NS
NSE,NSLNISP-EQ,NSLNISP.NS
NSE,NTCIND-EQ,NTCIND.NS
NSE,NTPC-EQ,NTPC.NS
NSE,NTPCGREEN-EQ,NTPCGREEN.NS
NSE,NUCLEUS-EQ,NUCLEUS.NS
NSE,NUVAMA-EQ,NUVAMA.NS
NSE,NUVOCO-EQ,NUVOCO.NS
NSE,NV20BEES-EQ,NV20BEES.NS
NSE,NV20IETF-EQ,NV20IETF.NS
NSE,NYKAA-EQ,NYKAA.NS
NSE,Nifty 50,^NSEI
NSE,Nifty Bank,^NSEBANK
NSE,Nifty Fin Service,NIFTY_FIN_SERVICE.NS
NSE,Nifty IT,^CNXIT
NSE,Nifty Next 50,^NSMIDCP
NSE,OAL-EQ,OAL.NS
NSE,OBCL-EQ,OBCL.NS
NSE,OBEROIRLTY-EQ,OBEROIRLTY.NS
NSE,ODIGMA-EQ,ODIGMA.NS
NSE,ODYCORP-EQ,ODYCORP.NS
NSE,OFSS-EQ,OFSS.NS
NSE,OIL-EQ,OIL.NS
NSE,OILIETF-EQ,OILIETF.NS
NSE,OLAELEC-EQ,OLAELEC.NS
NSE,OLECTRA-EQ,OLECTRA.NS
NSE,OMAXAUTO-EQ,OMAXAUTO.NS
NSE,OMAXE-EQ,OMAXE.NS
NSE,OMINFRAL-EQ,OMINFRAL.NS
NSE,OMNI-EQ,OMNI.NS
NSE,OMPOWER-EQ,OMPOWER.NS
NSE,ONEGLOBAL-EQ,ONEGLOBAL.NS
NSE,ONEPOINT-EQ,ONEPOINT.NS
NSE,ONESOURCE-EQ,ONESOURCE.NS
NSE,ONGC-EQ,ONGC.NS
NSE,ONIDA-EQ,ONIDA.NS
NSE,ONIXSOLAR-EQ,ONIXSOLAR.NS
NSE,ONWARDTEC-EQ,ONWARDTEC.NS
NSE,OPTIEMUS-EQ,OPTIEMUS.NS
NSE,OPTIFIN-EQ,OPTIFIN.NS
NSE,ORCHASP-EQ,ORCHASP.NS
NSE,ORCHPHARMA-EQ,ORCHPHARMA.NS
NSE,ORICONENT-EQ,ORICONENT.NS
NSE,ORIENTALTL-EQ,ORIENTALTL.NS
NSE,ORIENTBELL-EQ,ORIENTBELL.NS
NSE,ORIENTCEM-EQ,ORIENTCEM.NS
NSE,ORIENTCER-EQ,ORIENTCER.NS
NSE,ORIENTELEC-EQ,ORIENTELEC.NS
NSE,ORIENTHOT-EQ,ORIENTHOT.NS
NSE,ORIENTPPR-EQ,ORIENTPPR.NS
NSE,ORIENTTECH-EQ,ORIENTTECH.NS
NSE,ORIRAIL-EQ,ORIRAIL.NS
NSE,ORISSAMINE-EQ,ORISSAMINE.NS
NSE,ORKLAINDIA-EQ,ORKLAINDIA.NS
NSE,ORTINGLOBE-EQ,ORTINGLOBE.NS
NSE,OSWALAGRO-EQ,OSWALAGRO.NS
NSE,OSWALGREEN-EQ,OSWALGREEN.NS
NSE,OSWALPUMPS-EQ,OSWALPUMPS.NS
NSE,OSWALSEEDS-EQ,OSWALSEEDS.NS
NSE,PACEDIGITK-EQ,PACEDIGITK.NS
NSE,PACIFICI-EQ,PACIFICI.NS
NSE,PAGEIND-EQ,PAGEIND.NS
NSE,PAISALO-EQ,PAISALO.NS
NSE,PAKKA-EQ,PAKKA.NS
NSE,PALASHSECU-EQ,PALASHSECU.NS
NSE,PALREDTEC-EQ,PALREDTEC.NS
NSE,PANACEABIO-EQ,PANACEABIO.NS
NSE,PANAMAPET-EQ,PANAMAPET.NS
NSE,PANCHMAHQ-EQ,PANCHMAHQ.NS
NSE,PANORAMA-EQ,PANORAMA.NS
NSE,PANSARI-EQ,PANSARI.NS
NSE,PARACABLES-EQ,PARACABLES.NS
NSE,PARADEEP-EQ,PARADEEP.NS
NSE,PARAGMILK-EQ,PARAGMILK.NS
NSE,PARAS-EQ,PARAS.NS
NSE,PARASPETRO-EQ,PARASPETRO.NS
NSE,PARKHOSPS-EQ,PARKHOSPS.NS
NSE,PARKHOTELS-EQ,PARKHOTELS.NS
NSE,PARNAXLAB-EQ,PARNAXLAB.NS
NSE,PASHUPATI-EQ,PASHUPATI.NS
NSE,PASUPTAC-EQ,PASUPTAC.NS
NSE,PATANJALI-EQ,PATANJALI.NS
NSE,PATELENG-EQ,PATELENG.NS
NSE,PATELRMART-EQ,PATELRMART.NS
NSE,PATINTLOG-EQ,PATINTLOG.NS
NSE,PAUSHAKLTD-EQ,PAUSHAKLTD.NS
NSE,PAVNAIND-EQ,PAVNAIND.NS
NSE,PAYTM-EQ,PAYTM.NS
NSE,PBMPOLY-EQ,PBMPOLY.NS
NSE,PCBL-EQ,PCBL.NS
NSE,PCJEWELLER-EQ,PCJEWELLER.NS
NSE,PDMJEPAPER-EQ,PDMJEPAPER.NS
NSE,PDSL-EQ,PDSL.NS
NSE,PEARLPOLY-EQ,PEARLPOLY.NS
NSE,PENIND-EQ,PENIND.NS
NSE,PENINLAND-EQ,PENINLAND.NS
NSE,PERMAGN-EQ,PERMAGN.NS
NSE,PERNIASPOP-EQ,PERNIASPOP.NS
NSE,PERSISTENT-EQ,PERSISTENT.NS
NSE,PETRONET-EQ,PETRONET.NS
NSE,PFC-EQ,PFC.NS
NSE,PFIZER-EQ,PFIZER.NS
NSE,PFOCUS-EQ,PFOCUS.NS
NSE,PFS-EQ,PFS.NS
NSE,PGEL-EQ,PGEL.NS
NSE,PGHH-EQ,PGHH.NS
NSE,PGHL-EQ,PGHL.NS
NSE,PGIL-EQ,PGIL.NS
NSE,PHARMABEES-EQ,PHARMABEES.NS
NSE,PHOENIXLTD-EQ,PHOENIXLTD.NS
NSE,PHOENXINTL-EQ,PHOENXINTL.NS
NSE,PICCADIL-EQ,PICCADIL.NS
NSE,PIDILITIND-EQ,PIDILITIND.NS
NSE,PIGL-EQ,PIGL.NS
NSE,PIIND-EQ,PIIND.NS
NSE,PILANIINVS-EQ,PILANIINVS.NS
NSE,PILITA-EQ,PILITA.NS
NSE,PINELABS-EQ,PINELABS.NS
NSE,PIONEEREMB-EQ,PIONEEREMB.NS
NSE,PIRAMALFIN-EQ,PIRAMALFIN.NS
NSE,PITTIENG-EQ,PITTIENG.NS
NSE,PIXTRANS-EQ,PIXTRANS.NS
NSE,PLASTIBLEN-EQ,PLASTIBLEN.NS
NSE,PLATIND-EQ,PLATIND.NS
NSE,PLAZACABLE-EQ,PLAZACABLE.NS
NSE,PML-EQ,PML.NS
NSE,PNB-EQ,PNB.NS
NSE,PNBGILTS-EQ,PNBGILTS.NS
NSE,PNBHOUSING-EQ,PNBHOUSING.NS
NSE,PNC-EQ,PNC.NS
NSE,PNCINFRA-EQ,PNCINFRA.NS
NSE,PNGJL-EQ,PNGJL.NS
NSE,PNGSREVA-EQ,PNGSREVA.NS
NSE,POCL-EQ,POCL.NS
NSE,PODDARMENT-EQ,PODDARMENT.NS
NSE,POEL-EQ,POEL.NS
NSE,POKARNA-EQ,POKARNA.NS
NSE,POLICYBZR-EQ,POLICYBZR.NS
NSE,POLYCAB-EQ,POLYCAB.NS
NSE,POLYMED-EQ,POLYMED.NS
NSE,POLYPLEX-EQ,POLYPLEX.NS
NSE,POLYSPIN-EQ,POLYSPIN.NS
NSE,PONNIERODE-EQ,PONNIERODE.NS
NSE,POONAWALLA-EQ,POONAWALLA.NS
NSE,POWERGRID-EQ,POWERGRID.NS
NSE,POWERICA-EQ,POWERICA.NS
NSE,POWERINDIA-EQ,POWERINDIA.NS
NSE,POWERMECH-EQ,POWERMECH.NS
NSE,PPLPHARMA-EQ,PPLPHARMA.NS
NSE,PRABHA-EQ,PRABHA.NS
NSE,PRAENG-EQ,PRAENG.NS
NSE,PRAJIND-EQ,PRAJIND.NS
NSE,PRAKASH-EQ,PRAKASH.NS
NSE,PRAKASHSTL-EQ,PRAKASHSTL.NS
NSE,PRANAV-EQ,PRANAV.NS
NSE,PRASOLCHEM-EQ,PRASOLCHEM.NS
NSE,PRAVEG-EQ,PRAVEG.NS
NSE,PRAXIS-EQ,PRAXIS.NS
NSE,PRECAM-EQ,PRECAM.NS
NSE,PRECOT-EQ,PRECOT.NS
NSE,PRECWIRE-EQ,PRECWIRE.NS
NSE,PREMCO-EQ,PREMCO.NS
NSE,PREMEXPLN-EQ,PREMEXPLN.NS
NSE,PREMIERENE-EQ,PREMIERENE.NS
NSE,PREMIERPOL-EQ,PREMIERPOL.NS
NSE,PRESTIGE-EQ,PRESTIGE.NS
NSE,PRICOLLTD-EQ,PRICOLLTD.NS
NSE,PRIMESECU-EQ,PRIMESECU.NS
NSE,PRIMO-EQ,PRIMO.NS
NSE,PRINCEPIPE-EQ,PRINCEPIPE.NS
NSE,PRIORITY-EQ,PRIORITY.NS
NSE,PRISMX-EQ,PRISMX.NS
NSE,PRITI-EQ,PRITI.NS
NSE,PRIVISCL-EQ,PRIVISCL.NS
NSE,PROSTARM-EQ,PROSTARM.NS
NSE,PROTEAN-EQ,PROTEAN.NS
NSE,PROZONER-EQ,PROZONER.NS
NSE,PRSMJOHNSN-EQ,PRSMJOHNSN.NS
NSE,PRUDENT-EQ,PRUDENT.NS
NSE,PRUDMOULI-EQ,PRUDMOULI.NS
NSE,PSB-EQ,PSB.NS
NSE,PSPPROJECT-EQ,PSPPROJECT.NS
NSE,PSUBANK-EQ,PSUBANK.NS
NSE,PSUBANKADD-EQ,PSUBANKADD.NS
NSE,PSUBNKBEES-EQ,PSUBNKBEES.NS
NSE,PSUBNKIETF-EQ,PSUBNKIETF.NS
NSE,PTC-EQ,PTC.NS
NSE,PTCIL-EQ,PTCIL.NS
NSE,PTL-EQ,PTL.NS
NSE,PUNJABCHEM-EQ,PUNJABCHEM.NS
NSE,PURVA-EQ,PURVA.NS
NSE,PVP-EQ,PVP.NS
NSE,PVRINOX-EQ,PVRINOX.NS
NSE,PVSL-EQ,PVSL.NS
NSE,PVTBANIETF-EQ,PVTBANIETF.NS
NSE,PVTBANK-EQ,PVTBANK.NS
NSE,PVTBANKADD-EQ,PVTBANKADD.NS
NSE,PVTBKGROWW-EQ,PVTBKGROWW.NS
NSE,PWL-EQ,PWL.NS
NSE,PYRAMID-EQ,PYRAMID.NS
NSE,QGOLDHALF-EQ,QGOLDHALF.NS
NSE,QNIFTY-EQ,QNIFTY.NS
NSE,QPOWER-EQ,QPOWER.NS
NSE,QUADFUTURE-EQ,QUADFUTURE.NS
NSE,QUAL30IETF-EQ,QUAL30IETF.NS
NSE,QUALITY30-EQ,QUALITY30.NS
NSE,QUESS-EQ,QUESS.NS
NSE,QUICKHEAL-EQ,QUICKHEAL.NS
NSE,RACE-EQ,RACE.NS
NSE,RACLGEAR-EQ,RACLGEAR.NS
NSE,RADAAN-EQ,RADAAN.NS
NSE,RADIANTCMS-EQ,RADIANTCMS.NS
NSE,RADICO-EQ,RADICO.NS
NSE,RADIOCITY-EQ,RADIOCITY.NS
NSE,RAILTEL-EQ,RAILTEL.NS
NSE,RAIN-EQ,RAIN.NS
NSE,RAINBOW-EQ,RAINBOW.NS
NSE,RAJMET-EQ,RAJMET.NS
NSE,RAJPALAYAM-EQ,RAJPALAYAM.NS
NSE,RAJRATAN-EQ,RAJRATAN.NS
NSE,RAJSREESUG-EQ,RAJSREESUG.NS
NSE,RAJTV-EQ,RAJTV.NS
NSE,RALLIS-EQ,RALLIS.NS
NSE,RAMANEWS-EQ,RAMANEWS.NS
NSE,RAMAPHO-EQ,RAMAPHO.NS
NSE,RAMBHAJO-EQ,RAMBHAJO.NS
NSE,RAMCOCEM-EQ,RAMCOCEM.NS
NSE,RAMCOIND-EQ,RAMCOIND.NS
NSE,RAMCOSYS-EQ,RAMCOSYS.NS
NSE,RAMKY-EQ,RAMKY.NS
NSE,RAMRAT-EQ,RAMRAT.NS
NSE,RANASUG-EQ,RANASUG.NS
NSE,RANEHOLDIN-EQ,RANEHOLDIN.NS
NSE,RATEGAIN-EQ,RATEGAIN.NS
NSE,RATNAMANI-EQ,RATNAMANI.NS
NSE,RATNAVEER-EQ,RATNAVEER.NS
NSE,RAYMOND-EQ,RAYMOND.NS
NSE,RAYMONDLSL-EQ,RAYMONDLSL.NS
NSE,RAYMONDREL-EQ,RAYMONDREL.NS
NSE,RBA-EQ,RBA.NS
NSE,RBLBANK-EQ,RBLBANK.NS
NSE,RCF-EQ,RCF.NS
NSE,RECLTD-EQ,RECLTD.NS
NSE,REDINGTON-EQ,REDINGTON.NS
NSE,REDTAPE-EQ,REDTAPE.NS
NSE,REFEX-EQ,REFEX.NS
NSE,REGAAL-EQ,REGAAL.NS
NSE,REGENCERAM-EQ,REGENCERAM.NS
NSE,RELAXO-EQ,RELAXO.NS
NSE,RELCHEMQ-EQ,RELCHEMQ.NS
NSE,RELIABLE-EQ,RELIABLE.NS
NSE,RELIANCE-EQ,RELIANCE.NS
NSE,RELIGARE-EQ,RELIGARE.NS
NSE,RELTD-EQ,RELTD.NS
NSE,REMSONSIND-EQ,REMSONSIND.NS
NSE,RENTOMOJO-EQ,RENTOMOJO.NS
NSE,RENUKA-EQ,RENUKA.NS
NSE,REPCOHOME-EQ,REPCOHOME.NS
NSE,REPL-EQ,REPL.NS
NSE,REPRO-EQ,REPRO.NS
NSE,RESPONIND-EQ,RESPONIND.NS
NSE,RETAIL-EQ,RETAIL.NS
NSE,RGL-EQ,RGL.NS
NSE,RHETAN-EQ,RHETAN.NS
NSE,RHIM-EQ,RHIM.NS
NSE,RHL-EQ,RHL.NS
NSE,RICOAUTO-EQ,RICOAUTO.NS
NSE,RIIL-EQ,RIIL.NS
NSE,RIR-EQ,RIR.NS
NSE,RISHABH-EQ,RISHABH.NS
NSE,RITCO-EQ,RITCO.NS
NSE,RITES-EQ,RITES.NS
NSE,RKDL-EQ,RKDL.NS
NSE,RKEC-EQ,RKEC.NS
NSE,RKFORGE-EQ,RKFORGE.NS
NSE,RKSWAMY-EQ,RKSWAMY.NS
NSE,RMC-EQ,RMC.NS
NSE,RML-EQ,RML.NS
